Country Name,Series Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Other small states,"Electricity production from renewable sources, excluding hydroelectric (% of total)",1.232526196,1.777747387,2.518782325,2.932363274,3.091744673,2.891146442,2.667676275,2.719441658,2.787755379,3.74530865,4.478849408,4.658195543,5.471076693,5.348165633,5.633276556,6.146614343,5.814139706,5.703830939,5.624531036,,,,,,
Pacific island small states,"Electricity production from renewable sources, excluding hydroelectric (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,"Electricity production from renewable sources, excluding hydroelectric (% of total)",1.542483203,1.579557998,1.664099437,1.768487979,1.81245341,2.028897786,2.203890806,2.471028741,2.741014032,3.051111329,3.423107184,3.909911921,4.5706264,5.23103978,6.179015161,7.128799829,8.171922901,9.059879935,10.12277801,,,,,,
Pre-demographic dividend,"Electricity production from renewable sources, excluding hydroelectric (% of total)",0.596060843,0.584843423,0.55028239,0.590693075,0.610871566,0.48191488,0.865999631,1.042190119,1.020414346,1.432543772,1.002275916,1.088087531,1.206406257,1.114668242,1.08453412,1.151047876,1.237923609,2.025788508,2.161756024,,,,,,
Small states,"Electricity production from renewable sources, excluding hydroelectric (% of total)",1.31313314,1.627166859,2.175158372,2.490785793,2.577947532,2.297741369,2.108200941,2.207820516,2.274230932,3.058178083,3.687433175,3.893268975,4.61195836,4.521020029,4.774630311,5.252568947,4.966782096,4.870363694,4.811977685,,,,,,
South Asia,"Electricity production from renewable sources, excluding hydroelectric (% of total)",0.186059708,0.189823037,0.37882689,0.444875735,0.57602877,0.72003408,0.89435619,1.053340852,1.290465073,1.666145697,1.982607356,2.336366372,2.846879177,2.998097441,3.435863319,4.039171945,4.349665885,4.587271868,4.767945941,,,,,,
South Asia (IDA & IBRD),"Electricity production from renewable sources, excluding hydroelectric (% of total)",0.186059708,0.189823037,0.37882689,0.444875735,0.57602877,0.72003408,0.89435619,1.053340852,1.290465073,1.666145697,1.982607356,2.336366372,2.846879177,2.998097441,3.435863319,4.039171945,4.349665885,4.587271868,4.767945941,,,,,,
Sub-Saharan Africa,"Electricity production from renewable sources, excluding hydroelectric (% of total)",0.30849866,0.378525384,0.352323304,0.428155675,0.448477627,0.374507383,0.472791917,0.544886726,0.530237779,0.698395705,0.538691437,0.597561375,0.66329862,0.678596775,0.676357226,0.736190135,0.863265535,1.7155279,2.408674977,,,,,,
Sub-Saharan Africa (excluding high income),"Electricity production from renewable sources, excluding hydroelectric (% of total)",0.308735052,0.378815435,0.352593278,0.428483756,0.448821281,0.374794356,0.473154202,0.545304255,0.530644082,0.698930862,0.539104219,0.598019266,0.663806884,0.679116761,0.676875496,0.736754253,0.863927026,1.716842452,2.410520665,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),"Electricity production from renewable sources, excluding hydroelectric (% of total)",0.30849866,0.378525384,0.352323304,0.428155675,0.448477627,0.374507383,0.472791917,0.544886726,0.530237779,0.698395705,0.538691437,0.597561375,0.66329862,0.678596775,0.676357226,0.736190135,0.863265535,1.7155279,2.408674977,,,,,,
Upper middle income,"Electricity production from renewable sources, excluding hydroelectric (% of total)",0.640942401,0.638297904,0.667559444,0.639143891,0.664893519,0.670693974,0.687420273,0.672319218,0.739325987,0.750812652,0.850776776,1.049101586,1.37542919,1.762142361,2.055928637,2.4803551,3.20010595,3.701791416,4.450622494,,,,,,
World,"Electricity production from renewable sources, excluding hydroelectric (% of total)",1.223364111,1.251240824,1.324476844,1.39977106,1.436278043,1.559512667,1.650695111,1.795900562,1.956437072,2.124728748,2.348574045,2.679188189,3.12705313,3.551008432,4.095887577,4.692838195,5.407781464,6.003371427,6.76182546,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 03/30/2023,,,,,,,,,,,,,,,,,,,,,,,,,,
