Country Name,Series Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Czechia,Electricity production from hydroelectric sources (% of total),2.645716866,2.160188165,2.620053305,2.41115881,2.766926206,3.279163103,1.669967156,2.409595417,2.904883377,3.048270256,2.380247026,2.429917762,2.975548804,3.269176669,2.262146216,2.455962255,3.178774068,2.243348689,2.172702624,,,,,,
Denmark,Electricity production from hydroelectric sources (% of total),0.042874873,0.065672658,0.079650565,0.083210829,0.07421347,0.08145188,0.045468324,0.066772183,0.063455278,0.050426432,0.071217825,0.07100721,0.052222192,0.054037363,0.048255698,0.055372789,0.037417609,0.04660701,0.06218261,,,,,,
Djibouti,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,Electricity production from hydroelectric sources (% of total),9.19016031,10.96411916,14.01770486,8.903639277,7.209247833,8.699384747,11.93438521,16.30112137,17.62868194,15.23000414,13.9841513,11.46192624,12.89040318,11.74285146,11.74207162,12.94876264,12.72499864,8.968406749,6.366148345,,,,,,
Ecuador,Electricity production from hydroelectric sources (% of total),63.05732484,59.74288338,69.62553357,71.70184697,63.99095023,63.29912517,62.19469946,57.57340376,54.30374753,50.65719361,55.19789885,60.0201945,49.66341752,44.26674868,54.19100467,53.56501948,47.45711706,47.13868433,50.70073558,,,,,,
"Egypt, Arab Rep.",Electricity production from hydroelectric sources (% of total),20.51584857,19.41047549,21.40156216,17.52812152,18.16719099,14.4175356,13.67786264,12.48186063,11.63308492,11.19949396,12.39520815,11.20421245,9.253956835,8.887163138,8.216967587,7.970090143,7.945254389,7.90393138,7.381152563,,,,,,
El Salvador,Electricity production from hydroelectric sources (% of total),39.84941439,41.48344371,47.96416938,34.79419603,29.61078606,27.45239817,33.13743219,30.83074189,34.60501762,34.69496021,29.92600241,34.14879357,25.98411602,34.82620321,33.05934572,29.61359628,28.53954082,27.60726338,22.5914176,,,,,,
Equatorial Guinea,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,Electricity production from hydroelectric sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Estonia,Electricity production from hydroelectric sources (% of total),0.032545021,0.046942847,0.048379294,0.058733701,0.082517977,0.070364724,0.127965351,0.213509317,0.215580598,0.143855323,0.172272354,0.264625272,0.364506208,0.208269053,0.232684402,0.350965154,0.195856874,0.216937169,0.259191706,,,,,,
Eswatini,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
